waist,shoulder,elbow,wrist_angle,wrist_rotate
2.86751,3.51872,4.11311,1.89682,3.21922
2.86904,3.51872,4.11465,1.89529,3.21769
2.86904,3.51872,4.11465,1.89529,3.21769
2.87058,3.51872,4.11465,1.89529,3.21769
2.87058,3.51872,4.11465,1.89529,3.21769
2.87058,3.51872,4.11465,1.89529,3.21769
2.87058,3.51872,4.11465,1.89529,3.21769
2.87058,3.51872,4.11311,1.89529,3.21769
2.87211,3.51872,4.11465,1.89529,3.21769
2.87211,3.51872,4.11311,1.89529,3.21769
2.87211,3.51872,4.11311,1.89529,3.21769
2.87365,3.51872,4.11311,1.89529,3.21769
2.87519,3.51872,4.11158,1.89529,3.21769
2.87519,3.51872,4.11158,1.89375,3.21769
2.87672,3.51872,4.11004,1.89529,3.21769
2.87826,3.51872,4.11004,1.89529,3.21769
2.87826,3.51872,4.10851,1.89529,3.21769
2.87979,3.51872,4.10851,1.89529,3.21615
2.88133,3.51872,4.10543,1.89529,3.21769
2.88287,3.51872,4.10543,1.89529,3.21769
2.88287,3.51872,4.1039,1.89375,3.21769
2.8844,3.51872,4.10083,1.89529,3.21769
2.88594,3.51719,4.09929,1.89529,3.21769
2.88594,3.51719,4.09775,1.89529,3.21769
2.88747,3.51565,4.09622,1.89529,3.21769
2.88901,3.51412,4.09468,1.89375,3.21769
2.89054,3.51258,4.09315,1.89529,3.21769
2.89054,3.51104,4.09161,1.89529,3.21769
2.89208,3.50797,4.09007,1.89529,3.21769
2.89515,3.5049,4.08854,1.89529,3.21769
2.89669,3.50183,4.087,1.89529,3.21922
2.89976,3.49876,4.08547,1.89682,3.21922
2.9013,3.49415,4.08547,1.89836,3.21922
2.90283,3.48801,4.08393,1.89836,3.22076
2.9059,3.4834,4.08239,1.8999,3.22076
2.90898,3.47879,4.08086,1.8999,3.2223
2.91205,3.47418,4.07932,1.90143,3.2223
2.91512,3.46804,4.07932,1.90297,3.22383
2.91665,3.4619,4.07779,1.9045,3.22383
2.91973,3.45729,4.07779,1.90604,3.22383
2.9228,3.45114,4.07779,1.90911,3.22383
2.92587,3.445,4.07932,1.91218,3.22383
2.92894,3.43732,4.07932,1.91833,3.22383
2.93355,3.43118,4.08086,1.92447,3.22383
2.93662,3.4235,4.08239,1.92908,3.22383
2.93969,3.41428,4.08393,1.93676,3.22383
2.9443,3.4066,4.08547,1.9429,3.22383
2.94737,3.39892,4.087,1.95058,3.22537
